Gene stable ID,Transcript stable ID,Glycine max gene stable ID
Vfaba.Hedin2.R1.1g008880,Vfaba.Hedin2.R1.1g008880.1,GLYMA_09G238000
Vfaba.Hedin2.R1.1g008880,Vfaba.Hedin2.R1.1g008880.1,GLYMA_09G257300
Vfaba.Hedin2.R1.1g008880,Vfaba.Hedin2.R1.1g008880.1,GLYMA_01G110700
Vfaba.Hedin2.R1.1g009520,Vfaba.Hedin2.R1.1g009520.1,
Vfaba.Hedin2.R1.1g011560,Vfaba.Hedin2.R1.1g011560.2,
Vfaba.Hedin2.R1.1g011560,Vfaba.Hedin2.R1.1g011560.3,
Vfaba.Hedin2.R1.1g011560,Vfaba.Hedin2.R1.1g011560.1,
Vfaba.Hedin2.R1.1g011640,Vfaba.Hedin2.R1.1g011640.1,GLYMA_18G155500
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_18G266000
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_08G244500
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_18G265900
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_08G244600
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_18G265800
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G245600
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G245700
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_18G267100
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G246300
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_18G266900
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G246000
Vfaba.Hedin2.R1.1g013880,Vfaba.Hedin2.R1.1g013880.1,GLYMA_08G246400
Vfaba.Hedin2.R1.1g013880,Vfaba.Hedin2.R1.1g013880.1,GLYMA_18G267200
Vfaba.Hedin2.R1.1g014320,Vfaba.Hedin2.R1.1g014320.1,
Vfaba.Hedin2.R1.1g014880,Vfaba.Hedin2.R1.1g014880.1,GLYMA_08G247500
Vfaba.Hedin2.R1.1g014880,Vfaba.Hedin2.R1.1g014880.1,GLYMA_18G268900
Vfaba.Hedin2.R1.1g015240,Vfaba.Hedin2.R1.1g015240.1,GLYMA_18G272300
Vfaba.Hedin2.R1.1g015240,Vfaba.Hedin2.R1.1g015240.1,GLYMA_08G250000
Vfaba.Hedin2.R1.1g015520,Vfaba.Hedin2.R1.1g015520.1,GLYMA_08G250700
Vfaba.Hedin2.R1.1g015520,Vfaba.Hedin2.R1.1g015520.1,GLYMA_18G273500
Vfaba.Hedin2.R1.1g015520,Vfaba.Hedin2.R1.1g015520.3,GLYMA_08G250700
Vfaba.Hedin2.R1.1g015520,Vfaba.Hedin2.R1.1g015520.3,GLYMA_18G273500
Vfaba.Hedin2.R1.1g015520,Vfaba.Hedin2.R1.1g015520.2,GLYMA_08G250700
Vfaba.Hedin2.R1.1g015520,Vfaba.Hedin2.R1.1g015520.2,GLYMA_18G273500
Vfaba.Hedin2.R1.1g015560,Vfaba.Hedin2.R1.1g015560.1,GLYMA_13G370000
Vfaba.Hedin2.R1.1g015560,Vfaba.Hedin2.R1.1g015560.1,GLYMA_15G003400
Vfaba.Hedin2.R1.1g015600,Vfaba.Hedin2.R1.1g015600.1,GLYMA_13G370000
Vfaba.Hedin2.R1.1g015600,Vfaba.Hedin2.R1.1g015600.1,GLYMA_15G003400
Vfaba.Hedin2.R1.1g016080,Vfaba.Hedin2.R1.1g016080.1,GLYMA_18G274200
Vfaba.Hedin2.R1.1g016080,Vfaba.Hedin2.R1.1g016080.1,GLYMA_08G251500
Vfaba.Hedin2.R1.1g017360,Vfaba.Hedin2.R1.1g017360.1,
Vfaba.Hedin2.R1.1g017560,Vfaba.Hedin2.R1.1g017560.1,GLYMA_18G277500
Vfaba.Hedin2.R1.1g017560,Vfaba.Hedin2.R1.1g017560.1,GLYMA_08G254600
Vfaba.Hedin2.R1.1g019320,Vfaba.Hedin2.R1.1g019320.1,GLYMA_08G255900
Vfaba.Hedin2.R1.1g019320,Vfaba.Hedin2.R1.1g019320.1,GLYMA_18G278900
Vfaba.Hedin2.R1.1g020360,Vfaba.Hedin2.R1.1g020360.1,GLYMA_08G256300
Vfaba.Hedin2.R1.1g020360,Vfaba.Hedin2.R1.1g020360.1,GLYMA_18G280500
Vfaba.Hedin2.R1.1g021800,Vfaba.Hedin2.R1.1g021800.1,GLYMA_08G257000
Vfaba.Hedin2.R1.1g022040,Vfaba.Hedin2.R1.1g022040.1,GLYMA_08G257500
Vfaba.Hedin2.R1.1g022040,Vfaba.Hedin2.R1.1g022040.1,GLYMA_18G281800
Vfaba.Hedin2.R1.1g022120,Vfaba.Hedin2.R1.1g022120.1,GLYMA_08G257400
Vfaba.Hedin2.R1.1g022160,Vfaba.Hedin2.R1.1g022160.1,GLYMA_08G257300
Vfaba.Hedin2.R1.1g022160,Vfaba.Hedin2.R1.1g022160.1,GLYMA_18G281400
Vfaba.Hedin2.R1.1g023680,Vfaba.Hedin2.R1.1g023680.1,
Vfaba.Hedin2.R1.1g024000,Vfaba.Hedin2.R1.1g024000.1,GLYMA_18G284400
Vfaba.Hedin2.R1.1g024000,Vfaba.Hedin2.R1.1g024000.1,GLYMA_02G097100
Vfaba.Hedin2.R1.1g024720,Vfaba.Hedin2.R1.1g024720.1,
Vfaba.Hedin2.R1.1g024760,Vfaba.Hedin2.R1.1g024760.1,
Vfaba.Hedin2.R1.1g025720,Vfaba.Hedin2.R1.1g025720.1,
Vfaba.Hedin2.R1.1g026600,Vfaba.Hedin2.R1.1g026600.2,GLYMA_15G027500
Vfaba.Hedin2.R1.1g026600,Vfaba.Hedin2.R1.1g026600.2,GLYMA_13G346900
Vfaba.Hedin2.R1.1g026600,Vfaba.Hedin2.R1.1g026600.1,GLYMA_15G027500
Vfaba.Hedin2.R1.1g026600,Vfaba.Hedin2.R1.1g026600.1,GLYMA_13G346900
Vfaba.Hedin2.R1.1g027720,Vfaba.Hedin2.R1.1g027720.2,GLYMA_15G029200
Vfaba.Hedin2.R1.1g027720,Vfaba.Hedin2.R1.1g027720.1,GLYMA_15G029200
Vfaba.Hedin2.R1.1g028120,Vfaba.Hedin2.R1.1g028120.1,GLYMA_15G029900
Vfaba.Hedin2.R1.1g028200,Vfaba.Hedin2.R1.1g028200.1,
Vfaba.Hedin2.R1.1g028520,Vfaba.Hedin2.R1.1g028520.1,GLYMA_13G343500
Vfaba.Hedin2.R1.1g028520,Vfaba.Hedin2.R1.1g028520.1,GLYMA_15G030800
Vfaba.Hedin2.R1.1g028680,Vfaba.Hedin2.R1.1g028680.1,GLYMA_04G213800
Vfaba.Hedin2.R1.1g028680,Vfaba.Hedin2.R1.1g028680.1,GLYMA_06G152500
Vfaba.Hedin2.R1.1g029600,Vfaba.Hedin2.R1.1g029600.1,
Vfaba.Hedin2.R1.1g029720,Vfaba.Hedin2.R1.1g029720.1,GLYMA_13G341900
Vfaba.Hedin2.R1.1g029720,Vfaba.Hedin2.R1.1g029720.1,GLYMA_15G032400
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_15G033400
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_13G341000
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_11G132000
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_12G056500
Vfaba.Hedin2.R1.1g031560,Vfaba.Hedin2.R1.1g031560.1,GLYMA_13G339600
Vfaba.Hedin2.R1.1g031560,Vfaba.Hedin2.R1.1g031560.1,GLYMA_15G034800
Vfaba.Hedin2.R1.1g032840,Vfaba.Hedin2.R1.1g032840.1,
Vfaba.Hedin2.R1.1g033360,Vfaba.Hedin2.R1.1g033360.1,GLYMA_13G338400
Vfaba.Hedin2.R1.1g033360,Vfaba.Hedin2.R1.1g033360.1,GLYMA_15G036100
Vfaba.Hedin2.R1.1g033960,Vfaba.Hedin2.R1.1g033960.1,GLYMA_13G337600
Vfaba.Hedin2.R1.1g033960,Vfaba.Hedin2.R1.1g033960.1,GLYMA_15G036900
Vfaba.Hedin2.R1.1g033960,Vfaba.Hedin2.R1.1g033960.1,GLYMA_13G337500
Vfaba.Hedin2.R1.1g034440,Vfaba.Hedin2.R1.1g034440.1,GLYMA_13G336500
Vfaba.Hedin2.R1.1g034440,Vfaba.Hedin2.R1.1g034440.1,GLYMA_15G037800
Vfaba.Hedin2.R1.1g034960,Vfaba.Hedin2.R1.1g034960.1,GLYMA_13G335700
Vfaba.Hedin2.R1.1g034960,Vfaba.Hedin2.R1.1g034960.1,GLYMA_15G038600
Vfaba.Hedin2.R1.1g036440,Vfaba.Hedin2.R1.1g036440.1,GLYMA_13G332600
Vfaba.Hedin2.R1.1g036440,Vfaba.Hedin2.R1.1g036440.1,GLYMA_15G041600
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G199700
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_12G118300
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G176000
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G175100
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G160200
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G195900
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G176600
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G177900
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G178300
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_14G202200
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G165400
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G195700
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G178400
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G175200
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G139800
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G162800
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G162000
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_07G101300
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G175400
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G162100
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G197600
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G256600
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G160700
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G176400
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G175700
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G161900
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_07G100300
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G163100
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G175000
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G195000
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G171200
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G174800
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G194800
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G162700
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G195100
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G176800
Vfaba.Hedin2.R1.1g036920,Vfaba.Hedin2.R1.1g036920.2,GLYMA_15G042900
Vfaba.Hedin2.R1.1g036920,Vfaba.Hedin2.R1.1g036920.1,GLYMA_15G042900
Vfaba.Hedin2.R1.1g038320,Vfaba.Hedin2.R1.1g038320.1,GLYMA_12G177500
Vfaba.Hedin2.R1.1g038320,Vfaba.Hedin2.R1.1g038320.1,GLYMA_13G323200
Vfaba.Hedin2.R1.1g038920,Vfaba.Hedin2.R1.1g038920.2,GLYMA_14G107300
Vfaba.Hedin2.R1.1g038920,Vfaba.Hedin2.R1.1g038920.2,GLYMA_17G219200
Vfaba.Hedin2.R1.1g038920,Vfaba.Hedin2.R1.1g038920.1,GLYMA_14G107300
Vfaba.Hedin2.R1.1g038920,Vfaba.Hedin2.R1.1g038920.1,GLYMA_17G219200
Vfaba.Hedin2.R1.1g039000,Vfaba.Hedin2.R1.1g039000.1,
Vfaba.Hedin2.R1.1g039480,Vfaba.Hedin2.R1.1g039480.1,
Vfaba.Hedin2.R1.1g040760,Vfaba.Hedin2.R1.1g040760.1,GLYMA_13G326100
Vfaba.Hedin2.R1.1g040760,Vfaba.Hedin2.R1.1g040760.1,GLYMA_12G172700
Vfaba.Hedin2.R1.1g042160,Vfaba.Hedin2.R1.1g042160.1,GLYMA_13G327600
Vfaba.Hedin2.R1.1g042160,Vfaba.Hedin2.R1.1g042160.2,GLYMA_13G327600
Vfaba.Hedin2.R1.1g042480,Vfaba.Hedin2.R1.1g042480.1,GLYMA_13G328100
Vfaba.Hedin2.R1.1g042480,Vfaba.Hedin2.R1.1g042480.1,GLYMA_12G170900
Vfaba.Hedin2.R1.1g043040,Vfaba.Hedin2.R1.1g043040.1,
Vfaba.Hedin2.R1.1g043160,Vfaba.Hedin2.R1.1g043160.1,GLYMA_07G193900
Vfaba.Hedin2.R1.1g044840,Vfaba.Hedin2.R1.1g044840.1,GLYMA_12G209900
Vfaba.Hedin2.R1.1g044840,Vfaba.Hedin2.R1.1g044840.1,GLYMA_13G291400
Vfaba.Hedin2.R1.1g045720,Vfaba.Hedin2.R1.1g045720.1,GLYMA_12G208400
Vfaba.Hedin2.R1.1g045720,Vfaba.Hedin2.R1.1g045720.1,GLYMA_13G292800
Vfaba.Hedin2.R1.1g046000,Vfaba.Hedin2.R1.1g046000.1,GLYMA_13G293500
Vfaba.Hedin2.R1.1g046000,Vfaba.Hedin2.R1.1g046000.1,GLYMA_12G207600
Vfaba.Hedin2.R1.1g048720,Vfaba.Hedin2.R1.1g048720.1,GLYMA_12G203900
Vfaba.Hedin2.R1.1g048720,Vfaba.Hedin2.R1.1g048720.1,GLYMA_13G297700
Vfaba.Hedin2.R1.1g048840,Vfaba.Hedin2.R1.1g048840.1,GLYMA_12G203700
Vfaba.Hedin2.R1.1g048840,Vfaba.Hedin2.R1.1g048840.1,GLYMA_13G298000
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_13G298400
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_12G110900
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_12G203400
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_12G110800
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_04G113100
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_09G074500
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_06G295100
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_06G295000
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_19G107200
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_12G113800
Vfaba.Hedin2.R1.1g049040,Vfaba.Hedin2.R1.1g049040.1,GLYMA_12G110700
Vfaba.Hedin2.R1.1g050600,Vfaba.Hedin2.R1.1g050600.1,GLYMA_02G127600
Vfaba.Hedin2.R1.1g050600,Vfaba.Hedin2.R1.1g050600.1,GLYMA_01G070400
Vfaba.Hedin2.R1.1g051520,Vfaba.Hedin2.R1.1g051520.1,GLYMA_03G031100
Vfaba.Hedin2.R1.1g051520,Vfaba.Hedin2.R1.1g051520.2,GLYMA_03G031100
Vfaba.Hedin2.R1.1g051560,Vfaba.Hedin2.R1.1g051560.1,
Vfaba.Hedin2.R1.1g052760,Vfaba.Hedin2.R1.1g052760.1,GLYMA_12G198600
Vfaba.Hedin2.R1.1g052760,Vfaba.Hedin2.R1.1g052760.1,GLYMA_13G303400
Vfaba.Hedin2.R1.1g052760,Vfaba.Hedin2.R1.1g052760.1,GLYMA_12G198800
Vfaba.Hedin2.R1.1g053280,Vfaba.Hedin2.R1.1g053280.1,
Vfaba.Hedin2.R1.1g053800,Vfaba.Hedin2.R1.1g053800.1,GLYMA_13G303900
Vfaba.Hedin2.R1.1g053800,Vfaba.Hedin2.R1.1g053800.1,GLYMA_12G197900
Vfaba.Hedin2.R1.1g053960,Vfaba.Hedin2.R1.1g053960.1,GLYMA_12G197600
Vfaba.Hedin2.R1.1g053960,Vfaba.Hedin2.R1.1g053960.1,GLYMA_13G304400
Vfaba.Hedin2.R1.1g054160,Vfaba.Hedin2.R1.1g054160.1,
Vfaba.Hedin2.R1.1g057520,Vfaba.Hedin2.R1.1g057520.1,
Vfaba.Hedin2.R1.1g057800,Vfaba.Hedin2.R1.1g057800.1,GLYMA_12G194000
Vfaba.Hedin2.R1.1g059680,Vfaba.Hedin2.R1.1g059680.1,GLYMA_12G189800
Vfaba.Hedin2.R1.1g059680,Vfaba.Hedin2.R1.1g059680.1,GLYMA_13G311800
Vfaba.Hedin2.R1.1g060160,Vfaba.Hedin2.R1.1g060160.1,
Vfaba.Hedin2.R1.1g060200,Vfaba.Hedin2.R1.1g060200.1,GLYMA_13G312500
Vfaba.Hedin2.R1.1g060200,Vfaba.Hedin2.R1.1g060200.1,GLYMA_12G189300
Vfaba.Hedin2.R1.1g060280,Vfaba.Hedin2.R1.1g060280.1,GLYMA_13G312800
Vfaba.Hedin2.R1.1g060280,Vfaba.Hedin2.R1.1g060280.1,GLYMA_12G188900
Vfaba.Hedin2.R1.1g060360,Vfaba.Hedin2.R1.1g060360.1,
Vfaba.Hedin2.R1.1g061000,Vfaba.Hedin2.R1.1g061000.1,GLYMA_12G093700
Vfaba.Hedin2.R1.1g061120,Vfaba.Hedin2.R1.1g061120.1,GLYMA_12G093700
Vfaba.Hedin2.R1.1g061400,Vfaba.Hedin2.R1.1g061400.1,GLYMA_13G314500
Vfaba.Hedin2.R1.1g061600,Vfaba.Hedin2.R1.1g061600.1,GLYMA_12G186800
Vfaba.Hedin2.R1.1g061600,Vfaba.Hedin2.R1.1g061600.1,GLYMA_13G314700
Vfaba.Hedin2.R1.1g062240,Vfaba.Hedin2.R1.1g062240.1,GLYMA_17G003300
Vfaba.Hedin2.R1.1g062640,Vfaba.Hedin2.R1.1g062640.1,GLYMA_12G184700
Vfaba.Hedin2.R1.1g062640,Vfaba.Hedin2.R1.1g062640.1,GLYMA_13G316600
Vfaba.Hedin2.R1.1g063040,Vfaba.Hedin2.R1.1g063040.1,GLYMA_13G317000
Vfaba.Hedin2.R1.1g063400,Vfaba.Hedin2.R1.1g063400.1,GLYMA_13G317300
Vfaba.Hedin2.R1.1g063400,Vfaba.Hedin2.R1.1g063400.1,GLYMA_12G183700
Vfaba.Hedin2.R1.1g064840,Vfaba.Hedin2.R1.1g064840.1,
Vfaba.Hedin2.R1.1g065600,Vfaba.Hedin2.R1.1g065600.1,GLYMA_13G322300
Vfaba.Hedin2.R1.1g065600,Vfaba.Hedin2.R1.1g065600.1,GLYMA_12G178200
Vfaba.Hedin2.R1.1g066520,Vfaba.Hedin2.R1.1g066520.1,GLYMA_13G219700
Vfaba.Hedin2.R1.1g066520,Vfaba.Hedin2.R1.1g066520.1,GLYMA_15G092700
Vfaba.Hedin2.R1.1g066720,Vfaba.Hedin2.R1.1g066720.1,GLYMA_12G180100
Vfaba.Hedin2.R1.1g066720,Vfaba.Hedin2.R1.1g066720.1,GLYMA_13G320700
Vfaba.Hedin2.R1.1g067760,Vfaba.Hedin2.R1.1g067760.1,
Vfaba.Hedin2.R1.1g068360,Vfaba.Hedin2.R1.1g068360.1,GLYMA_12G212200
Vfaba.Hedin2.R1.1g068360,Vfaba.Hedin2.R1.1g068360.1,GLYMA_13G289500
Vfaba.Hedin2.R1.1g068440,Vfaba.Hedin2.R1.1g068440.1,GLYMA_12G212300
Vfaba.Hedin2.R1.1g068440,Vfaba.Hedin2.R1.1g068440.1,GLYMA_13G289400
Vfaba.Hedin2.R1.1g069560,Vfaba.Hedin2.R1.1g069560.1,GLYMA_12G135100
Vfaba.Hedin2.R1.1g069560,Vfaba.Hedin2.R1.1g069560.1,GLYMA_06G269600
Vfaba.Hedin2.R1.1g069560,Vfaba.Hedin2.R1.1g069560.1,GLYMA_06G269500
Vfaba.Hedin2.R1.1g069680,Vfaba.Hedin2.R1.1g069680.1,GLYMA_13G287500
Vfaba.Hedin2.R1.1g069680,Vfaba.Hedin2.R1.1g069680.1,GLYMA_12G214100
Vfaba.Hedin2.R1.1g069880,Vfaba.Hedin2.R1.1g069880.1,GLYMA_12G214600
Vfaba.Hedin2.R1.1g069880,Vfaba.Hedin2.R1.1g069880.1,GLYMA_13G287000
Vfaba.Hedin2.R1.1g070480,Vfaba.Hedin2.R1.1g070480.1,
Vfaba.Hedin2.R1.1g070640,Vfaba.Hedin2.R1.1g070640.1,
Vfaba.Hedin2.R1.1g070800,Vfaba.Hedin2.R1.1g070800.1,GLYMA_12G216100
Vfaba.Hedin2.R1.1g070800,Vfaba.Hedin2.R1.1g070800.1,GLYMA_13G285400
Vfaba.Hedin2.R1.1g071200,Vfaba.Hedin2.R1.1g071200.1,
Vfaba.Hedin2.R1.1g071320,Vfaba.Hedin2.R1.1g071320.1,
Vfaba.Hedin2.R1.1g071520,Vfaba.Hedin2.R1.1g071520.1,GLYMA_13G282900
Vfaba.Hedin2.R1.1g071520,Vfaba.Hedin2.R1.1g071520.1,GLYMA_12G217700
Vfaba.Hedin2.R1.1g071520,Vfaba.Hedin2.R1.1g071520.1,GLYMA_06G255700
Vfaba.Hedin2.R1.1g071520,Vfaba.Hedin2.R1.1g071520.1,GLYMA_12G145900
Vfaba.Hedin2.R1.1g072760,Vfaba.Hedin2.R1.1g072760.1,GLYMA_13G281600
Vfaba.Hedin2.R1.1g072760,Vfaba.Hedin2.R1.1g072760.1,GLYMA_12G219700
Vfaba.Hedin2.R1.1g072840,Vfaba.Hedin2.R1.1g072840.1,GLYMA_12G219800
Vfaba.Hedin2.R1.1g072840,Vfaba.Hedin2.R1.1g072840.1,GLYMA_13G281400
Vfaba.Hedin2.R1.1g072840,Vfaba.Hedin2.R1.1g072840.1,GLYMA_11G205900
Vfaba.Hedin2.R1.1g073000,Vfaba.Hedin2.R1.1g073000.1,GLYMA_12G220400
Vfaba.Hedin2.R1.1g074200,Vfaba.Hedin2.R1.1g074200.1,GLYMA_12G222500
Vfaba.Hedin2.R1.1g074200,Vfaba.Hedin2.R1.1g074200.1,GLYMA_13G279100
Vfaba.Hedin2.R1.1g074280,Vfaba.Hedin2.R1.1g074280.1,GLYMA_12G222600
Vfaba.Hedin2.R1.1g074280,Vfaba.Hedin2.R1.1g074280.1,GLYMA_13G279000
Vfaba.Hedin2.R1.1g074280,Vfaba.Hedin2.R1.1g074280.1,GLYMA_07G159400
